,loss,mean_squared_error,val_loss,val_mean_squared_error,lr
0,0.386579692363739,0.386579692363739,0.2894197404384613,0.2894197404384613,1e-06
1,0.2411743700504303,0.2411743700504303,0.04077423736453056,0.04077423736453056,3.43e-05
2,0.10447951406240463,0.10447951406240463,0.023571589961647987,0.023571591824293137,6.76e-05
3,0.06499993056058884,0.06499993801116943,0.011553768068552017,0.011553768068552017,0.0001009
4,0.0694161057472229,0.0694161057472229,0.01683984138071537,0.01683984138071537,0.0001342
5,0.06196735054254532,0.06196735054254532,0.010414057411253452,0.010414057411253452,0.0001675
6,0.06168830022215843,0.06168830022215843,0.017867684364318848,0.017867684364318848,0.0002008
7,0.06190333142876625,0.06190333142876625,0.015419167466461658,0.015419167466461658,0.0002341
8,0.05039546638727188,0.05039546638727188,0.015301675535738468,0.015301675535738468,0.0002674
9,0.045401543378829956,0.045401543378829956,0.00679461844265461,0.00679461844265461,0.0003007
10,0.04013447463512421,0.04013447463512421,0.004201115574687719,0.004201115574687719,0.000334
11,0.03383494168519974,0.03383494168519974,0.0037350233178585768,0.0037350233178585768,0.0003673
12,0.031978752464056015,0.031978752464056015,0.003691666526719928,0.003691666526719928,0.0004006
13,0.027347328141331673,0.027347326278686523,0.0020583367440849543,0.0020583367440849543,0.0004339
14,0.024025944992899895,0.024025944992899895,0.0017685748171061277,0.0017685748171061277,0.0004672
15,0.02296016924083233,0.02296016924083233,0.002538443310186267,0.002538443310186267,0.0005005
16,0.019851239398121834,0.019851239398121834,0.0017261634347960353,0.0017261634347960353,0.0005338
17,0.016574855893850327,0.016574855893850327,0.0013477483298629522,0.0013477483298629522,0.0005671
18,0.016660010442137718,0.016660010442137718,0.0024684094823896885,0.0024684094823896885,0.0006004
19,0.01668540947139263,0.01668540947139263,0.0011449041776359081,0.0011449041776359081,0.0006337
20,0.01346562709659338,0.01346562709659338,0.0030581748578697443,0.0030581746250391006,0.000667
21,0.015455471351742744,0.015455471351742744,0.0015626878011971712,0.0015626878011971712,0.0007003
22,0.012370163574814796,0.012370163574814796,0.0011363433441147208,0.0011363433441147208,0.0007336
23,0.011851524002850056,0.011851524002850056,0.0013997805071994662,0.0013997803907841444,0.0007669
24,0.01169532723724842,0.01169532723724842,0.0020439778454601765,0.0020439778454601765,0.0008002
25,0.011035813950002193,0.011035813950002193,0.0013365279883146286,0.0013365279883146286,0.0008335
26,0.010919548571109772,0.010919548571109772,0.0011325927916914225,0.0011325927916914225,0.0008668
27,0.010603407397866249,0.010603407397866249,0.003574869828298688,0.003574869828298688,0.0009001
28,0.008695411495864391,0.008695411495864391,0.0016776518896222115,0.0016776518896222115,0.0009334
29,0.008290539495646954,0.008290539495646954,0.0009304748964495957,0.0009304748964495957,0.0009667
30,0.0076184761710464954,0.0076184761710464954,0.001109245466068387,0.001109245466068387,0.001
31,0.007148342672735453,0.007148342672735453,0.0008052379125729203,0.0008052379125729203,0.0009905
32,0.007486340124160051,0.007486340124160051,0.0011432531755417585,0.0011432531755417585,0.000981
33,0.005557118449360132,0.005557118449360132,0.0008928633178584278,0.0008928633178584278,0.0009715
34,0.005520223174244165,0.005520223174244165,0.000853997131343931,0.000853997131343931,0.000962
35,0.006410475354641676,0.006410475354641676,0.0022533072624355555,0.0022533072624355555,0.0009525
36,0.005821835249662399,0.005821835249662399,0.0007714313105680048,0.0007714313105680048,0.000943
37,0.005451607052236795,0.005451606586575508,0.0007049226551316679,0.0007049226551316679,0.0009335
38,0.005225594155490398,0.005225594155490398,0.0007009630789980292,0.0007009630789980292,0.000924
39,0.004681263584643602,0.004681263584643602,0.0007658745744265616,0.0007658745744265616,0.0009145
40,0.005278486292809248,0.005278486292809248,0.0007084885146468878,0.0007084885146468878,0.000905
41,0.0046922569163143635,0.0046922569163143635,0.0008144021849147975,0.0008144021849147975,0.0008955
42,0.00434415228664875,0.00434415228664875,0.0008331637945957482,0.0008331637945957482,0.000886
43,0.0036728226114064455,0.0036728226114064455,0.000667980348225683,0.000667980348225683,0.0008765
44,0.004701968282461166,0.004701968282461166,0.0012642916990444064,0.0012642916990444064,0.000867
45,0.0037983914371579885,0.0037983914371579885,0.0007520871004089713,0.0007520870422013104,0.0008575
46,0.0032627859618514776,0.0032627859618514776,0.0009535233839415014,0.0009535235003568232,0.000848
47,0.0032616187818348408,0.0032616187818348408,0.0006597661995328963,0.0006597661995328963,0.0008385
48,0.003378291381523013,0.003378291381523013,0.0006962991901673377,0.0006962991901673377,0.000829
49,0.0030024389270693064,0.0030024389270693064,0.0008292912389151752,0.0008292911807075143,0.0008195
