,loss,mean_squared_error,val_loss,val_mean_squared_error,lr
0,0.448933482170105,0.448933482170105,0.41499587893486023,0.41499587893486023,1e-06
1,0.34035155177116394,0.34035155177116394,0.2559913992881775,0.2559913992881775,3.43e-05
2,0.18879593908786774,0.18879592418670654,0.07875396311283112,0.07875396311283112,6.76e-05
3,0.06330905854701996,0.06330905854701996,0.006177991628646851,0.006177991628646851,0.0001009
4,0.03888731077313423,0.03888731077313423,0.00393497571349144,0.00393497571349144,0.0001342
5,0.025819838047027588,0.025819838047027588,0.0040777078829705715,0.0040777078829705715,0.0001675
6,0.024058179929852486,0.024058183655142784,0.0038170849438756704,0.0038170849438756704,0.0002008
7,0.02263292297720909,0.02263292297720909,0.0028681333642452955,0.0028681333642452955,0.0002341
8,0.020570144057273865,0.020570144057273865,0.002827269956469536,0.002827269956469536,0.0002674
9,0.01952953264117241,0.01952953264117241,0.0031351635698229074,0.0031351635698229074,0.0003007
